Name,location,cuisine,top dishes,price for 2,dining rating,dining rating count,delivery rating,delivery rating count,Features,has_dine_in,has_delivery,price category,cuisine_list
K.R.S Chettinadu Mess,Mogappair,"['South Indian', ' Chinese']",Invalid,300,3.6,6,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Budget,South Indian
K.R.S Chettinadu Mess,Mogappair,"['South Indian', ' Chinese']",Invalid,300,3.6,6,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Budget,Chinese
Royal Express Biriyani,Thuraipakkam,"['Chinese', ' Kerala']",Invalid,300,3.6,5,3.3,32,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Royal Express Biriyani,Thuraipakkam,"['Chinese', ' Kerala']",Invalid,300,3.6,5,3.3,32,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Kerala
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,North Indian
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,South Indian
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Biryani
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Chettinad
Hotel Sakthi,Park Town,"['North Indian', ' Chinese', ' South Indian', ' Biryani', ' Chettinad', ' Seafood']",Invalid,600,2.8,9,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Seafood
Bengali Mess,Potheri,"['North Indian', ' Rolls']",Invalid,200,3.7,9,,Not enough Delivery Reviews,['Home Delivery'],1,0,Budget,North Indian
Bengali Mess,Potheri,"['North Indian', ' Rolls']",Invalid,200,3.7,9,,Not enough Delivery Reviews,['Home Delivery'],1,0,Budget,Rolls
SV Kebab Junction,Pallikaranai,"['Kebab', ' North Indian', ' Rolls']",Invalid,400,,Does not offer Dining,3.9,37,['Home Delivery'],0,1,Affordable,Kebab
SV Kebab Junction,Pallikaranai,"['Kebab', ' North Indian', ' Rolls']",Invalid,400,,Does not offer Dining,3.9,37,['Home Delivery'],0,1,Affordable,North Indian
SV Kebab Junction,Pallikaranai,"['Kebab', ' North Indian', ' Rolls']",Invalid,400,,Does not offer Dining,3.9,37,['Home Delivery'],0,1,Affordable,Rolls
Radha's Bhavan,Porur,['South Indian'],Invalid,200,3.0,10,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,South Indian
Sri Govinda Bhavan,Triplicane,"['South Indian', ' Chinese']",Invalid,200,3.5,13,3.9,35,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,South Indian
Sri Govinda Bhavan,Triplicane,"['South Indian', ' Chinese']",Invalid,200,3.5,13,3.9,35,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,Chinese
Pullingo Biryani,Karapakkam,['Biryani'],Invalid,250,3.2,9,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,Biryani
Doner Bistro,Medavakkam,"['BBQ', ' Lebanese']",Invalid,300,3.5,7,3.7,51,"['Home Delivery', 'Indoor Seating', 'Self Service']",1,1,Budget,BBQ
Doner Bistro,Medavakkam,"['BBQ', ' Lebanese']",Invalid,300,3.5,7,3.7,51,"['Home Delivery', 'Indoor Seating', 'Self Service']",1,1,Budget,Lebanese
Karma,Mahabalipuram,"['North Indian', ' Chinese']",Invalid,900,3.0,5,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Outdoor Seating', 'Indoor Seating', 'Smoking Area', 'Free Parking', 'Poolside', 'Wifi', 'Buffet', 'Free Wifi']",1,0,Mid Range,North Indian
Karma,Mahabalipuram,"['North Indian', ' Chinese']",Invalid,900,3.0,5,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Outdoor Seating', 'Indoor Seating', 'Smoking Area', 'Free Parking', 'Poolside', 'Wifi', 'Buffet', 'Free Wifi']",1,0,Mid Range,Chinese
Stars Biryani,Sholinganallur,"['Biryani', ' Fast Food']",Invalid,250,3.0,14,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Biryani
Stars Biryani,Sholinganallur,"['Biryani', ' Fast Food']",Invalid,250,3.0,14,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Fast Food
Hotel Saravana,Nanganallur,"['South Indian', ' Chinese']",Invalid,250,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Free Parking', 'Indoor Seating']",0,0,Budget,South Indian
Hotel Saravana,Nanganallur,"['South Indian', ' Chinese']",Invalid,250,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Free Parking', 'Indoor Seating']",0,0,Budget,Chinese
Joe's Cafe,Mahabalipuram,"['South Indian', ' Cafe', ' Fast Food']",Invalid,500,3.5,8,,Does not offer Delivery,"['Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",1,0,Affordable,South Indian
Joe's Cafe,Mahabalipuram,"['South Indian', ' Cafe', ' Fast Food']",Invalid,500,3.5,8,,Does not offer Delivery,"['Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",1,0,Affordable,Cafe
Joe's Cafe,Mahabalipuram,"['South Indian', ' Cafe', ' Fast Food']",Invalid,500,3.5,8,,Does not offer Delivery,"['Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",1,0,Affordable,Fast Food
Bommi Mess,T. Nagar,['South Indian'],Invalid,100,3.4,11,,Does not offer Delivery,"['Breakfast', 'Indoor Seating']",1,0,Budget,South Indian
The Fire BBQ,Old Mahabalipuram Road (Omr),"['BBQ', ' Kebab', ' Fast Food']",Invalid,350,,Not enough Dining Reviews,,Does not offer Delivery,['Indoor Seating'],0,0,Affordable,BBQ
The Fire BBQ,Old Mahabalipuram Road (Omr),"['BBQ', ' Kebab', ' Fast Food']",Invalid,350,,Not enough Dining Reviews,,Does not offer Delivery,['Indoor Seating'],0,0,Affordable,Kebab
The Fire BBQ,Old Mahabalipuram Road (Omr),"['BBQ', ' Kebab', ' Fast Food']",Invalid,350,,Not enough Dining Reviews,,Does not offer Delivery,['Indoor Seating'],0,0,Affordable,Fast Food
Chiko and Arab Hub,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,500,3.0,10,3.2,278,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",1,1,Affordable,Biryani
Chiko and Arab Hub,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,500,3.0,10,3.2,278,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",1,1,Affordable,North Indian
Chiko and Arab Hub,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,500,3.0,10,3.2,278,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",1,1,Affordable,Chinese
Sri Kumaran Hotel,Chetpet,"['South Indian', ' Chinese']",Invalid,250,2.8,10,3.9,34,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Budget,South Indian
Sri Kumaran Hotel,Chetpet,"['South Indian', ' Chinese']",Invalid,250,2.8,10,3.9,34,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Budget,Chinese
The Shas Kitchen,Avadi,"['South Indian', ' Chinese']",Invalid,300,,Does not offer Dining,3.9,154,['Home Delivery'],0,1,Budget,South Indian
The Shas Kitchen,Avadi,"['South Indian', ' Chinese']",Invalid,300,,Does not offer Dining,3.9,154,['Home Delivery'],0,1,Budget,Chinese
Rahmas Biryani,Ashok Nagar,"['Biryani', ' Beverages', ' North Indian']",Invalid,300,,Does not offer Dining,4.1,379,['Home Delivery'],0,1,Budget,Biryani
Rahmas Biryani,Ashok Nagar,"['Biryani', ' Beverages', ' North Indian']",Invalid,300,,Does not offer Dining,4.1,379,['Home Delivery'],0,1,Budget,Beverages
Rahmas Biryani,Ashok Nagar,"['Biryani', ' Beverages', ' North Indian']",Invalid,300,,Does not offer Dining,4.1,379,['Home Delivery'],0,1,Budget,North Indian
The Happy Jars,T. Nagar,['Desserts'],Invalid,200,,Does not offer Dining,,Not enough Delivery Reviews,"['Delivery Only', 'Desserts and Bakes']",0,0,Budget,Desserts
Gitanjali Veg Restaurant,T. Nagar,"['South Indian', ' Chinese', ' Beverages']",Invalid,200,2.2,11,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,South Indian
Gitanjali Veg Restaurant,T. Nagar,"['South Indian', ' Chinese', ' Beverages']",Invalid,200,2.2,11,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,Chinese
Gitanjali Veg Restaurant,T. Nagar,"['South Indian', ' Chinese', ' Beverages']",Invalid,200,2.2,11,,Does not offer Delivery,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,Beverages
My Bro Kitchen,Kanchipuram District,"['North Indian', ' South Indian']",Invalid,200,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,North Indian
My Bro Kitchen,Kanchipuram District,"['North Indian', ' South Indian']",Invalid,200,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,South Indian
Shree Agarwal Sweets,Choolaimedu,"['Mithai', ' Street Food']",Invalid,250,,Not enough Dining Reviews,,Does not offer Delivery,"['Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",0,0,Budget,Mithai
Shree Agarwal Sweets,Choolaimedu,"['Mithai', ' Street Food']",Invalid,250,,Not enough Dining Reviews,,Does not offer Delivery,"['Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",0,0,Budget,Street Food
Bangalore Bakery,Alwarpet,"['Bakery', ' Fast Food', ' Desserts', ' Beverages']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",0,0,Affordable,Bakery
Bangalore Bakery,Alwarpet,"['Bakery', ' Fast Food', ' Desserts', ' Beverages']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",0,0,Affordable,Fast Food
Bangalore Bakery,Alwarpet,"['Bakery', ' Fast Food', ' Desserts', ' Beverages']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",0,0,Affordable,Desserts
Bangalore Bakery,Alwarpet,"['Bakery', ' Fast Food', ' Desserts', ' Beverages']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",0,0,Affordable,Beverages
Paati's Mess,Pallavaram,['South Indian'],Invalid,600,,Does not offer Dining,2.0,69,['Delivery Only'],0,1,Affordable,South Indian
The Chef's Karandi,Adambakkam,"['North Indian', ' South Indian', ' Chinese', ' Chettinad']",Invalid,500,3.6,13,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,North Indian
The Chef's Karandi,Adambakkam,"['North Indian', ' South Indian', ' Chinese', ' Chettinad']",Invalid,500,3.6,13,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,South Indian
The Chef's Karandi,Adambakkam,"['North Indian', ' South Indian', ' Chinese', ' Chettinad']",Invalid,500,3.6,13,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
The Chef's Karandi,Adambakkam,"['North Indian', ' South Indian', ' Chinese', ' Chettinad']",Invalid,500,3.6,13,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Chettinad
Sindhu Mess,Tambaram,['South Indian'],Invalid,200,3.5,8,4.1,234,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Mayo Bistro,Anna Nagar West,['Cafe'],Invalid,300,3.3,9,,Does not offer Delivery,"['Indoor Seating', 'Desserts and Bakes']",1,0,Budget,Cafe
Saapida Vaanga,Ashok Nagar,['South Indian'],Invalid,300,3.5,10,,Does not offer Delivery,"['Breakfast', 'Indoor Seating']",1,0,Budget,South Indian
Cafe Meet,Taramani,"['Sandwich', ' Fast Food', ' Juices', ' Beverages']",Invalid,250,3.6,8,3.4,23,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Sandwich
Cafe Meet,Taramani,"['Sandwich', ' Fast Food', ' Juices', ' Beverages']",Invalid,250,3.6,8,3.4,23,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Cafe Meet,Taramani,"['Sandwich', ' Fast Food', ' Juices', ' Beverages']",Invalid,250,3.6,8,3.4,23,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Juices
Cafe Meet,Taramani,"['Sandwich', ' Fast Food', ' Juices', ' Beverages']",Invalid,250,3.6,8,3.4,23,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Beverages
Manam,Ramapuram,['South Indian'],Invalid,300,,Does not offer Dining,4.1,188,['Home Delivery'],0,1,Budget,South Indian
Scooping Tales,Arumbakkam,"['Beverages', ' Fast Food']",Invalid,250,3.3,11,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Beverages
Scooping Tales,Arumbakkam,"['Beverages', ' Fast Food']",Invalid,250,3.3,11,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Fast Food
Perumal Cafe,T. Nagar,"['South Indian', ' Chinese']",Invalid,250,3.7,6,4.1,201,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Perumal Cafe,T. Nagar,"['South Indian', ' Chinese']",Invalid,250,3.7,6,4.1,201,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Salad Bay,Madipakkam,"['Salad', ' Sandwich']",Invalid,250,3.5,11,,Does not offer Delivery,"['Breakfast', 'Outdoor Seating']",1,0,Budget,Salad
Salad Bay,Madipakkam,"['Salad', ' Sandwich']",Invalid,250,3.5,11,,Does not offer Delivery,"['Breakfast', 'Outdoor Seating']",1,0,Budget,Sandwich
Trichy's Thalavaazhai,Perungudi,['South Indian'],Invalid,350,2.6,12,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,South Indian
Sauce 'O' Cheese,Selaiyur,['Fast Food'],Invalid,250,2.6,10,3.5,72,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating']",1,1,Budget,Fast Food
Arabian Food Court,Vadapalani,"['Chinese', ' Rolls']",Invalid,300,3.3,11,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Chinese
Arabian Food Court,Vadapalani,"['Chinese', ' Rolls']",Invalid,300,3.3,11,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Rolls
Riyas Biriyani,Purasavakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,300,3.9,6,4.1,84,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Biryani
Riyas Biriyani,Purasavakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,300,3.9,6,4.1,84,"['Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Riyas Biriyani,Purasavakkam,"['Biryani', ' North Indian', ' Chinese']",Invalid,300,3.9,6,4.1,84,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Arcot Fathima Biriyani,Saidapet,"['Biryani', ' Chinese']",Invalid,300,3.0,9,4.0,219,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Biryani
Arcot Fathima Biriyani,Saidapet,"['Biryani', ' Chinese']",Invalid,300,3.0,9,4.0,219,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Chen - Mas 1969,Tambaram,['Biryani'],Invalid,250,,Does not offer Dining,3.0,14,['Delivery Only'],0,1,Budget,Biryani
Kings Kebab & Biryani,Aminijikarai,"['Fast Food', ' South Indian']",Invalid,200,3.5,9,4.0,95,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Kings Kebab & Biryani,Aminijikarai,"['Fast Food', ' South Indian']",Invalid,200,3.5,9,4.0,95,"['Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Tea
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Desserts
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Chinese
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Fast Food
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Italian
Chai Home,Poonamalle,"['Tea', ' Desserts', ' Chinese', ' Fast Food', ' Italian', ' Beverages']",Invalid,400,,Does not offer Dining,3.9,76,['Delivery Only'],0,1,Affordable,Beverages
Chennai Biriyani,Kolathur,"['Biryani', ' North Indian', ' Chinese']",Invalid,550,3.1,5,3.6,128,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
Chennai Biriyani,Kolathur,"['Biryani', ' North Indian', ' Chinese']",Invalid,550,3.1,5,3.6,128,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,North Indian
Chennai Biriyani,Kolathur,"['Biryani', ' North Indian', ' Chinese']",Invalid,550,3.1,5,3.6,128,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
Squeeze Hub,Navallur,"['Juices', ' Beverages']",Invalid,200,2.0,4,,Does not offer Delivery,['Outdoor Seating'],1,0,Budget,Juices
Squeeze Hub,Navallur,"['Juices', ' Beverages']",Invalid,200,2.0,4,,Does not offer Delivery,['Outdoor Seating'],1,0,Budget,Beverages
Jain Food Service Chennai,Purasavakkam,['Rajasthani'],Invalid,400,,Does not offer Dining,3.0,76,"['Breakfast', 'Delivery Only', 'Serves Jain Food']",0,1,Affordable,Rajasthani
Chennai Fried Chicken,Pallavaram,['North Indian'],Invalid,300,,Does not offer Dining,3.8,344,['Home Delivery'],0,1,Budget,North Indian
Big Boss Cool Drinks And Fast Food,Perambur,"['BBQ', ' Chinese', ' Lebanese']",Invalid,300,,Does not offer Dining,3.6,17,"['Breakfast', 'Delivery Only']",0,1,Budget,BBQ
Big Boss Cool Drinks And Fast Food,Perambur,"['BBQ', ' Chinese', ' Lebanese']",Invalid,300,,Does not offer Dining,3.6,17,"['Breakfast', 'Delivery Only']",0,1,Budget,Chinese
Big Boss Cool Drinks And Fast Food,Perambur,"['BBQ', ' Chinese', ' Lebanese']",Invalid,300,,Does not offer Dining,3.6,17,"['Breakfast', 'Delivery Only']",0,1,Budget,Lebanese
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Bakery
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Fast Food
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Sandwich
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Rolls
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Beverages
Bakes N Fryes,Valasaravakkam,"['Bakery', ' Fast Food', ' Sandwich', ' Rolls', ' Beverages', ' Desserts']",Invalid,300,,Not enough Dining Reviews,4.1,82,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,1,Budget,Desserts
Kebab Trip,Perambur,"['Chinese', ' North Indian']",Invalid,500,3.0,9,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
Kebab Trip,Perambur,"['Chinese', ' North Indian']",Invalid,500,3.0,9,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,North Indian
Bellys Cakes,Tambaram,"['Bakery', ' Desserts']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,0,Affordable,Bakery
Bellys Cakes,Tambaram,"['Bakery', ' Desserts']",Invalid,350,,Not enough Dining Reviews,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",0,0,Affordable,Desserts
Meet My bread,George Town,"['Beverages', ' BBQ', ' Fast Food']",Invalid,400,2.0,4,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Beverages
Meet My bread,George Town,"['Beverages', ' BBQ', ' Fast Food']",Invalid,400,2.0,4,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,BBQ
Meet My bread,George Town,"['Beverages', ' BBQ', ' Fast Food']",Invalid,400,2.0,4,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Fast Food
